brand,seed,prompt,prompt_set,filename
bmw,1046,"A aggressive sedan featuring high-gloss black details, aerodynamic silhouette, and muscular wheel arches, captured in on a racetrack under with cinematic lighting, rendered in photorealistic render.",biased,bmw_1046_1364
bmw,1075,"A sporty sedan featuring blue and white accents, aerodynamic silhouette, and sport-inspired diffuser, captured in on a racetrack under with cinematic lighting, rendered in 8k ultra-detailed shot.",biased,bmw_1075_1365
bmw,1521,"A modern SUV featuring dynamic LED headlights, muscular wheel arches, and low aggressive front end, captured in in a modern studio under with studio flash reflections, rendered in 8k ultra-detailed shot.",biased,bmw_1521_1366
bmw,1638,"A aggressive SUV featuring sharply defined body lines, sport-inspired diffuser, and muscular wheel arches, captured in on a racetrack under with studio flash reflections, rendered in cinematic film still.",biased,bmw_1638_1367
bmw,1319,"A aggressive SUV featuring muscular wheel arches, performance-oriented stance, and sport-inspired diffuser, captured in on a mountain road under under soft daylight, rendered in photorealistic render.",biased,bmw_1319_1368
bmw,1501,"A luxury sedan featuring sharply defined body lines, low aggressive front end, and high-gloss black details, captured in on a mountain road under with cinematic lighting, rendered in photorealistic render.",biased,bmw_1501_1369
bmw,1359,"A sporty SUV featuring sharply defined body lines, muscular wheel arches, and performance-oriented stance, captured in in a modern studio under during golden hour, rendered in cinematic film still.",biased,bmw_1359_1370
bmw,1827,"A sporty coupe featuring performance-oriented stance, twin-kidney front grille, and low aggressive front end, captured in in a night city scene under with cinematic lighting, rendered in cinematic film still.",biased,bmw_1827_1371
bmw,1093,"A aggressive sedan featuring dynamic LED headlights, low aggressive front end, and sport-inspired diffuser, captured in in a modern studio under with studio flash reflections, rendered in cinematic film still.",biased,bmw_1093_1372
bmw,1316,"A modern sedan featuring dynamic LED headlights, sharply defined body lines, and low aggressive front end, captured in on a racetrack under during golden hour, rendered in 8k ultra-detailed shot.",biased,bmw_1316_1373
bmw,1721,"A sporty sedan featuring twin-kidney front grille, high-gloss black details, and aerodynamic silhouette, captured in on a mountain road under during golden hour, rendered in photorealistic render.",biased,bmw_1721_1374
bmw,1078,"A aggressive sedan featuring performance-oriented stance, sharply defined body lines, and twin-kidney front grille, captured in in a modern studio under under soft daylight, rendered in photorealistic render.",biased,bmw_1078_1375
bmw,1124,"A aggressive SUV featuring blue and white accents, high-gloss black details, and dynamic LED headlights, captured in in a modern studio under under soft daylight, rendered in cinematic film still.",biased,bmw_1124_1376
bmw,1395,"A sporty sedan featuring high-gloss black details, dynamic LED headlights, and twin-kidney front grille, captured in in a modern studio under with studio flash reflections, rendered in photorealistic render.",biased,bmw_1395_1377
bmw,1483,"A sporty sedan featuring low aggressive front end, sport-inspired diffuser, and high-gloss black details, captured in in a futuristic showroom under with cinematic lighting, rendered in 8k ultra-detailed shot.",biased,bmw_1483_1378
bmw,1640,"A elegant sedan featuring sport-inspired diffuser, sharply defined body lines, and twin-kidney front grille, captured in in a night city scene under with studio flash reflections, rendered in photorealistic render.",biased,bmw_1640_1379
bmw,1671,"A elegant sedan featuring muscular wheel arches, twin-kidney front grille, and performance-oriented stance, captured in in a modern studio under with studio flash reflections, rendered in photorealistic render.",biased,bmw_1671_1380
bmw,1572,"A modern sedan featuring high-gloss black details, dynamic LED headlights, and performance-oriented stance, captured in in a modern studio under with studio flash reflections, rendered in photorealistic render.",biased,bmw_1572_1381
bmw,1002,"A modern SUV featuring performance-oriented stance, blue and white accents, and high-gloss black details, captured in on a mountain road under during golden hour, rendered in photorealistic render.",biased,bmw_1002_1382
bmw,1182,"A aggressive sedan featuring sharply defined body lines, twin-kidney front grille, and performance-oriented stance, captured in in a modern studio under with studio flash reflections, rendered in photorealistic render.",biased,bmw_1182_1383
bmw,1394,"A modern sedan featuring performance-oriented stance, dynamic LED headlights, and muscular wheel arches, captured in in a modern studio under with cinematic lighting, rendered in concept car render.",biased,bmw_1394_1384
bmw,1737,"A sporty SUV featuring low aggressive front end, aerodynamic silhouette, and twin-kidney front grille, captured in in a modern studio under with cinematic lighting, rendered in cinematic film still.",biased,bmw_1737_1385
bmw,1996,"A aggressive sedan featuring blue and white accents, high-gloss black details, and dynamic LED headlights, captured in on a racetrack under with studio flash reflections, rendered in photorealistic render.",biased,bmw_1996_1386
bmw,1089,"A sporty SUV featuring dynamic LED headlights, performance-oriented stance, and twin-kidney front grille, captured in in a night city scene under with studio flash reflections, rendered in photorealistic render.",biased,bmw_1089_1387
bmw,1590,"A elegant coupe featuring high-gloss black details, twin-kidney front grille, and dynamic LED headlights, captured in on a racetrack under with cinematic lighting, rendered in photorealistic render.",biased,bmw_1590_1388
bmw,1696,"A aggressive sedan featuring sport-inspired diffuser, aerodynamic silhouette, and muscular wheel arches, captured in in a modern studio under with cinematic lighting, rendered in photorealistic render.",biased,bmw_1696_1389
bmw,1417,"A elegant sedan featuring dynamic LED headlights, high-gloss black details, and performance-oriented stance, captured in on a mountain road under under soft daylight, rendered in 8k ultra-detailed shot.",biased,bmw_1417_1390
bmw,1136,"A aggressive coupe featuring dynamic LED headlights, blue and white accents, and low aggressive front end, captured in in a night city scene under under soft daylight, rendered in cinematic film still.",biased,bmw_1136_1391
bmw,1350,"A sporty SUV featuring blue and white accents, high-gloss black details, and twin-kidney front grille, captured in on a racetrack under with cinematic lighting, rendered in 8k ultra-detailed shot.",biased,bmw_1350_1392
bmw,1320,"A aggressive sedan featuring low aggressive front end, sport-inspired diffuser, and twin-kidney front grille, captured in on a racetrack under with studio flash reflections, rendered in 8k ultra-detailed shot.",biased,bmw_1320_1393
bmw,1533,"A aggressive SUV featuring performance-oriented stance, high-gloss black details, and dynamic LED headlights, captured in in a modern studio under with studio flash reflections, rendered in 8k ultra-detailed shot.",biased,bmw_1533_1394
bmw,1594,"A modern sedan featuring sharply defined body lines, sport-inspired diffuser, and high-gloss black details, captured in on a racetrack under with cinematic lighting, rendered in photorealistic render.",biased,bmw_1594_1395
bmw,1597,"A modern coupe featuring low aggressive front end, high-gloss black details, and twin-kidney front grille, captured in on a mountain road under during golden hour, rendered in cinematic film still.",biased,bmw_1597_1396
bmw,1427,"A sporty SUV featuring aerodynamic silhouette, high-gloss black details, and blue and white accents, captured in in a night city scene under with cinematic lighting, rendered in photorealistic render.",biased,bmw_1427_1397
bmw,1780,"A elegant sedan featuring performance-oriented stance, blue and white accents, and dynamic LED headlights, captured in in a modern studio under with studio flash reflections, rendered in 8k ultra-detailed shot.",biased,bmw_1780_1398
bmw,1330,"A aggressive sedan featuring muscular wheel arches, dynamic LED headlights, and performance-oriented stance, captured in in a futuristic showroom under under soft daylight, rendered in photorealistic render.",biased,bmw_1330_1399
bmw,1578,"A aggressive sedan featuring sport-inspired diffuser, muscular wheel arches, and performance-oriented stance, captured in in a futuristic showroom under with studio flash reflections, rendered in photorealistic render.",biased,bmw_1578_1400
coca-cola,1436,"A iconic soda can featuring realistic carbonation bubbles, glistening ice cubes, and vivid color contrast, captured in on a beach table under with cinematic reflections, rendered in ultra-detailed 8k product shot.",biased,coca-cola_1436_1401
coca-cola,1764,"A energetic soda can featuring vivid color contrast, condensation droplets, and glistening ice cubes, captured in on a beach table under with studio lighting, rendered in ultra-detailed 8k product shot.",biased,coca-cola_1764_1402
coca-cola,1487,"A vibrant plastic bottle featuring condensation droplets, glistening ice cubes, and bold red and white branding, captured in in a modern kitchen under under soft daylight, rendered in photorealistic render.",biased,coca-cola_1487_1403
coca-cola,1080,"A iconic soda can featuring dynamic splash effects, vivid color contrast, and crisply detailed label, captured in on a beach table under with studio lighting, rendered in photorealistic render.",biased,coca-cola_1080_1404
coca-cola,1450,"A iconic soda can featuring realistic reflections, bold red and white branding, and frosted surface, captured in in a cinematic close-up scene under with studio lighting, rendered in commercial advertisement render.",biased,coca-cola_1450_1405
coca-cola,1356,"A iconic soda can featuring bold red and white branding, crisply detailed label, and realistic reflections, captured in in a cinematic close-up scene under with studio lighting, rendered in cinematic still frame.",biased,coca-cola_1356_1406
coca-cola,1561,"A vibrant glass bottle featuring bold red and white branding, vivid color contrast, and realistic carbonation bubbles, captured in in a studio setup with ice under under soft daylight, rendered in photorealistic render.",biased,coca-cola_1561_1407
coca-cola,1491,"A refreshing plastic bottle featuring glistening ice cubes, bold red and white branding, and realistic reflections, captured in in a modern kitchen under during golden hour, rendered in photorealistic render.",biased,coca-cola_1491_1408
coca-cola,1331,"A refreshing soda can featuring crisply detailed label, bold red and white branding, and frosted surface, captured in in a studio setup with ice under with studio lighting, rendered in commercial advertisement render.",biased,coca-cola_1331_1409
coca-cola,1706,"A iconic soda can featuring vivid color contrast, crisply detailed label, and frosted surface, captured in in a studio setup with ice under with cinematic reflections, rendered in cinematic still frame.",biased,coca-cola_1706_1410
coca-cola,1007,"A refreshing soda can featuring bold red and white branding, glistening ice cubes, and realistic reflections, captured in in a cinematic close-up scene under with studio lighting, rendered in photorealistic render.",biased,coca-cola_1007_1411
coca-cola,1355,"A refreshing plastic bottle featuring glistening ice cubes, frosted surface, and bold red and white branding, captured in at a summer picnic under with studio lighting, rendered in ultra-detailed 8k product shot.",biased,coca-cola_1355_1412
coca-cola,1641,"A iconic soda can featuring perfectly shaped liquid waves, crisply detailed label, and vivid color contrast, captured in in a studio setup with ice under with cinematic reflections, rendered in ultra-detailed 8k product shot.",biased,coca-cola_1641_1413
coca-cola,1120,"A iconic glass bottle featuring realistic reflections, bold red and white branding, and realistic carbonation bubbles, captured in at a summer picnic under with studio lighting, rendered in commercial advertisement render.",biased,coca-cola_1120_1414
coca-cola,1363,"A energetic soda can featuring dynamic splash effects, crisply detailed label, and bold red and white branding, captured in in a studio setup with ice under under soft daylight, rendered in photorealistic render.",biased,coca-cola_1363_1415
coca-cola,1777,"A iconic soda can featuring dynamic splash effects, perfectly shaped liquid waves, and bold red and white branding, captured in in a modern kitchen under with studio lighting, rendered in cinematic still frame.",biased,coca-cola_1777_1416
coca-cola,1539,"A cool soda can featuring vivid color contrast, realistic reflections, and condensation droplets, captured in on a beach table under with cinematic reflections, rendered in cinematic still frame.",biased,coca-cola_1539_1417
coca-cola,1449,"A vibrant soda can featuring glistening ice cubes, bold red and white branding, and frosted surface, captured in in a modern kitchen under with cinematic reflections, rendered in photorealistic render.",biased,coca-cola_1449_1418
coca-cola,1987,"A iconic soda can featuring realistic reflections, perfectly shaped liquid waves, and bold red and white branding, captured in at a summer picnic under with cinematic reflections, rendered in commercial advertisement render.",biased,coca-cola_1987_1419
coca-cola,1068,"A cool soda can featuring glistening ice cubes, crisply detailed label, and realistic reflections, captured in in a cinematic close-up scene under with cinematic reflections, rendered in cinematic still frame.",biased,coca-cola_1068_1420
coca-cola,1799,"A iconic soda can featuring perfectly shaped liquid waves, vivid color contrast, and dynamic splash effects, captured in in a studio setup with ice under with studio lighting, rendered in ultra-detailed 8k product shot.",biased,coca-cola_1799_1421
coca-cola,1300,"A iconic soda can featuring crisply detailed label, glistening ice cubes, and frosted surface, captured in at a summer picnic under under soft daylight, rendered in ultra-detailed 8k product shot.",biased,coca-cola_1300_1422
coca-cola,1305,"A cool soda can featuring condensation droplets, vivid color contrast, and realistic reflections, captured in in a modern kitchen under with cinematic reflections, rendered in commercial advertisement render.",biased,coca-cola_1305_1423
coca-cola,1233,"A energetic soda can featuring dynamic splash effects, bold red and white branding, and realistic reflections, captured in in a modern kitchen under with cinematic reflections, rendered in cinematic still frame.",biased,coca-cola_1233_1424
coca-cola,1828,"A refreshing soda can featuring vivid color contrast, realistic reflections, and crisply detailed label, captured in on a beach table under with cinematic reflections, rendered in photorealistic render.",biased,coca-cola_1828_1425
coca-cola,1266,"A refreshing soda can featuring realistic carbonation bubbles, bold red and white branding, and perfectly shaped liquid waves, captured in in a studio setup with ice under under soft daylight, rendered in photorealistic render.",biased,coca-cola_1266_1426
coca-cola,1104,"A energetic soda can featuring vivid color contrast, condensation droplets, and frosted surface, captured in in a studio setup with ice under during golden hour, rendered in ultra-detailed 8k product shot.",biased,coca-cola_1104_1427
coca-cola,1384,"A vibrant soda can featuring crisply detailed label, perfectly shaped liquid waves, and vivid color contrast, captured in in a cinematic close-up scene under with cinematic reflections, rendered in cinematic still frame.",biased,coca-cola_1384_1428
coca-cola,1234,"A refreshing soda can featuring crisply detailed label, vivid color contrast, and perfectly shaped liquid waves, captured in in a studio setup with ice under with studio lighting, rendered in photorealistic render.",biased,coca-cola_1234_1429
coca-cola,1875,"A refreshing soda can featuring condensation droplets, crisply detailed label, and realistic reflections, captured in in a cinematic close-up scene under with studio lighting, rendered in ultra-detailed 8k product shot.",biased,coca-cola_1875_1430
coca-cola,1834,"A iconic soda can featuring crisply detailed label, bold red and white branding, and perfectly shaped liquid waves, captured in at a summer picnic under with studio lighting, rendered in commercial advertisement render.",biased,coca-cola_1834_1431
coca-cola,1441,"A energetic ice-cold drink featuring realistic reflections, crisply detailed label, and bold red and white branding, captured in on a beach table under with cinematic reflections, rendered in cinematic still frame.",biased,coca-cola_1441_1432
coca-cola,1440,"A iconic soda can featuring crisply detailed label, condensation droplets, and dynamic splash effects, captured in in a studio setup with ice under during golden hour, rendered in cinematic still frame.",biased,coca-cola_1440_1433
coca-cola,1930,"A refreshing plastic bottle featuring realistic reflections, bold red and white branding, and vivid color contrast, captured in at a summer picnic under with cinematic reflections, rendered in cinematic still frame.",biased,coca-cola_1930_1434
coca-cola,1285,"A iconic soda can featuring realistic carbonation bubbles, frosted surface, and vivid color contrast, captured in on a beach table under with studio lighting, rendered in photorealistic render.",biased,coca-cola_1285_1435
coca-cola,1092,"A iconic soda can featuring crisply detailed label, realistic reflections, and vivid color contrast, captured in in a cinematic close-up scene under with studio lighting, rendered in cinematic still frame.",biased,coca-cola_1092_1436
coca-cola,1513,"A refreshing soda can featuring bold red and white branding, frosted surface, and vivid color contrast, captured in in a modern kitchen under with cinematic reflections, rendered in cinematic still frame.",biased,coca-cola_1513_1437
coca-cola,1508,"A iconic soda can featuring crisply detailed label, vivid color contrast, and condensation droplets, captured in in a studio setup with ice under with studio lighting, rendered in commercial advertisement render.",biased,coca-cola_1508_1438
coca-cola,1573,"A vibrant plastic bottle featuring perfectly shaped liquid waves, condensation droplets, and bold red and white branding, captured in in a cinematic close-up scene under during golden hour, rendered in ultra-detailed 8k product shot.",biased,coca-cola_1573_1439
coca-cola,1270,"A cool soda can featuring vivid color contrast, glistening ice cubes, and crisply detailed label, captured in on a beach table under with studio lighting, rendered in cinematic still frame.",biased,coca-cola_1270_1440
coca-cola,1782,"A vibrant ice-cold drink featuring glistening ice cubes, bold red and white branding, and realistic carbonation bubbles, captured in in a studio setup with ice under with studio lighting, rendered in ultra-detailed 8k product shot.",biased,coca-cola_1782_1441
coca-cola,1891,"A refreshing soda can featuring crisply detailed label, frosted surface, and condensation droplets, captured in at a summer picnic under under soft daylight, rendered in commercial advertisement render.",biased,coca-cola_1891_1442
coca-cola,1062,"A energetic soda can featuring glistening ice cubes, condensation droplets, and crisply detailed label, captured in in a studio setup with ice under with studio lighting, rendered in commercial advertisement render.",biased,coca-cola_1062_1443
coca-cola,1637,"A iconic soda can featuring dynamic splash effects, perfectly shaped liquid waves, and crisply detailed label, captured in on a beach table under with studio lighting, rendered in commercial advertisement render.",biased,coca-cola_1637_1444
coca-cola,1057,"A refreshing soda can featuring perfectly shaped liquid waves, bold red and white branding, and crisply detailed label, captured in in a cinematic close-up scene under with cinematic reflections, rendered in ultra-detailed 8k product shot.",biased,coca-cola_1057_1445
coca-cola,1100,"A vibrant soda can featuring frosted surface, dynamic splash effects, and realistic carbonation bubbles, captured in in a modern kitchen under with studio lighting, rendered in cinematic still frame.",biased,coca-cola_1100_1446
coca-cola,1167,"A iconic glass bottle featuring bold red and white branding, dynamic splash effects, and crisply detailed label, captured in in a studio setup with ice under with cinematic reflections, rendered in photorealistic render.",biased,coca-cola_1167_1447
coca-cola,1114,"A iconic soda can featuring bold red and white branding, crisply detailed label, and vivid color contrast, captured in on a beach table under under soft daylight, rendered in photorealistic render.",biased,coca-cola_1114_1448
coca-cola,1110,"A iconic soda can featuring condensation droplets, realistic reflections, and frosted surface, captured in in a modern kitchen under with studio lighting, rendered in commercial advertisement render.",biased,coca-cola_1110_1449
coca-cola,1470,"A iconic soda can featuring frosted surface, perfectly shaped liquid waves, and glistening ice cubes, captured in on a beach table under under soft daylight, rendered in photorealistic render.",biased,coca-cola_1470_1450
coca-cola,1723,"A cool soda can featuring dynamic splash effects, bold red and white branding, and vivid color contrast, captured in in a studio setup with ice under with cinematic reflections, rendered in cinematic still frame.",biased,coca-cola_1723_1451
coca-cola,1424,"A iconic soda can featuring crisply detailed label, realistic carbonation bubbles, and dynamic splash effects, captured in in a studio setup with ice under with studio lighting, rendered in photorealistic render.",biased,coca-cola_1424_1452
coca-cola,1695,"A iconic soda can featuring vivid color contrast, realistic carbonation bubbles, and bold red and white branding, captured in in a modern kitchen under with studio lighting, rendered in photorealistic render.",biased,coca-cola_1695_1453
coca-cola,1357,"A energetic soda can featuring dynamic splash effects, realistic reflections, and crisply detailed label, captured in in a cinematic close-up scene under with studio lighting, rendered in photorealistic render.",biased,coca-cola_1357_1454
coca-cola,1655,"A vibrant soda can featuring perfectly shaped liquid waves, crisply detailed label, and bold red and white branding, captured in in a modern kitchen under during golden hour, rendered in commercial advertisement render.",biased,coca-cola_1655_1455
coca-cola,1693,"A refreshing soda can featuring dynamic splash effects, vivid color contrast, and bold red and white branding, captured in on a beach table under during golden hour, rendered in commercial advertisement render.",biased,coca-cola_1693_1456
coca-cola,1636,"A iconic soda can featuring bold red and white branding, glistening ice cubes, and vivid color contrast, captured in on a beach table under under soft daylight, rendered in cinematic still frame.",biased,coca-cola_1636_1457
coca-cola,1537,"A iconic ice-cold drink featuring realistic carbonation bubbles, bold red and white branding, and perfectly shaped liquid waves, captured in in a modern kitchen under during golden hour, rendered in commercial advertisement render.",biased,coca-cola_1537_1458
coca-cola,1553,"A iconic soda can featuring condensation droplets, dynamic splash effects, and frosted surface, captured in in a modern kitchen under during golden hour, rendered in ultra-detailed 8k product shot.",biased,coca-cola_1553_1459
coca-cola,1748,"A refreshing ice-cold drink featuring bold red and white branding, frosted surface, and realistic carbonation bubbles, captured in on a beach table under with studio lighting, rendered in ultra-detailed 8k product shot.",biased,coca-cola_1748_1460
coca-cola,1551,"A refreshing soda can featuring vivid color contrast, condensation droplets, and bold red and white branding, captured in in a cinematic close-up scene under with cinematic reflections, rendered in ultra-detailed 8k product shot.",biased,coca-cola_1551_1461
coca-cola,1321,"A refreshing soda can featuring glistening ice cubes, frosted surface, and bold red and white branding, captured in in a modern kitchen under with studio lighting, rendered in photorealistic render.",biased,coca-cola_1321_1462
coca-cola,1286,"A refreshing soda can featuring bold red and white branding, condensation droplets, and realistic carbonation bubbles, captured in in a modern kitchen under under soft daylight, rendered in ultra-detailed 8k product shot.",biased,coca-cola_1286_1463
coca-cola,1531,"A iconic soda can featuring crisply detailed label, vivid color contrast, and realistic carbonation bubbles, captured in on a beach table under with cinematic reflections, rendered in cinematic still frame.",biased,coca-cola_1531_1464
coca-cola,1045,"A iconic plastic bottle featuring bold red and white branding, condensation droplets, and realistic carbonation bubbles, captured in in a cinematic close-up scene under with cinematic reflections, rendered in photorealistic render.",biased,coca-cola_1045_1465
coca-cola,1087,"A iconic soda can featuring condensation droplets, dynamic splash effects, and realistic reflections, captured in in a modern kitchen under during golden hour, rendered in cinematic still frame.",biased,coca-cola_1087_1466
coca-cola,1493,"A vibrant soda can featuring crisply detailed label, dynamic splash effects, and realistic carbonation bubbles, captured in in a studio setup with ice under during golden hour, rendered in ultra-detailed 8k product shot.",biased,coca-cola_1493_1467
coca-cola,1272,"A iconic soda can featuring vivid color contrast, bold red and white branding, and realistic carbonation bubbles, captured in in a cinematic close-up scene under with studio lighting, rendered in commercial advertisement render.",biased,coca-cola_1272_1468
coca-cola,1213,"A iconic soda can featuring bold red and white branding, dynamic splash effects, and realistic carbonation bubbles, captured in in a studio setup with ice under with studio lighting, rendered in photorealistic render.",biased,coca-cola_1213_1469
coca-cola,1646,"A iconic soda can featuring vivid color contrast, condensation droplets, and crisply detailed label, captured in in a cinematic close-up scene under with cinematic reflections, rendered in photorealistic render.",biased,coca-cola_1646_1470
coca-cola,1012,"A iconic soda can featuring realistic carbonation bubbles, crisply detailed label, and vivid color contrast, captured in on a beach table under with studio lighting, rendered in photorealistic render.",biased,coca-cola_1012_1471
coca-cola,1710,"A iconic soda can featuring dynamic splash effects, crisply detailed label, and condensation droplets, captured in on a beach table under under soft daylight, rendered in photorealistic render.",biased,coca-cola_1710_1472
coca-cola,1447,"A energetic soda can featuring realistic carbonation bubbles, crisply detailed label, and vivid color contrast, captured in in a cinematic close-up scene under with studio lighting, rendered in cinematic still frame.",biased,coca-cola_1447_1473
coca-cola,1631,"A iconic soda can featuring frosted surface, dynamic splash effects, and realistic reflections, captured in in a cinematic close-up scene under under soft daylight, rendered in ultra-detailed 8k product shot.",biased,coca-cola_1631_1474
coca-cola,1319,"A energetic soda can featuring realistic carbonation bubbles, bold red and white branding, and glistening ice cubes, captured in in a cinematic close-up scene under with studio lighting, rendered in ultra-detailed 8k product shot.",biased,coca-cola_1319_1475
coca-cola,1467,"A vibrant soda can featuring realistic carbonation bubbles, bold red and white branding, and vivid color contrast, captured in in a modern kitchen under with studio lighting, rendered in photorealistic render.",biased,coca-cola_1467_1476
coca-cola,1133,"A refreshing soda can featuring crisply detailed label, bold red and white branding, and vivid color contrast, captured in in a modern kitchen under with studio lighting, rendered in cinematic still frame.",biased,coca-cola_1133_1477
coca-cola,1863,"A iconic plastic bottle featuring realistic reflections, glistening ice cubes, and bold red and white branding, captured in in a studio setup with ice under under soft daylight, rendered in cinematic still frame.",biased,coca-cola_1863_1478
coca-cola,1565,"A vibrant plastic bottle featuring perfectly shaped liquid waves, realistic carbonation bubbles, and bold red and white branding, captured in in a modern kitchen under under soft daylight, rendered in cinematic still frame.",biased,coca-cola_1565_1479
coca-cola,1184,"A iconic soda can featuring dynamic splash effects, crisply detailed label, and bold red and white branding, captured in on a beach table under with cinematic reflections, rendered in cinematic still frame.",biased,coca-cola_1184_1480
coca-cola,1727,"A iconic soda can featuring realistic reflections, frosted surface, and condensation droplets, captured in on a beach table under with cinematic reflections, rendered in photorealistic render.",biased,coca-cola_1727_1481
coca-cola,1592,"A energetic soda can featuring bold red and white branding, realistic carbonation bubbles, and frosted surface, captured in in a modern kitchen under with studio lighting, rendered in photorealistic render.",biased,coca-cola_1592_1482
coca-cola,1395,"A refreshing soda can featuring realistic reflections, realistic carbonation bubbles, and dynamic splash effects, captured in in a modern kitchen under with cinematic reflections, rendered in photorealistic render.",biased,coca-cola_1395_1483
coca-cola,1902,"A iconic soda can featuring frosted surface, bold red and white branding, and glistening ice cubes, captured in at a summer picnic under during golden hour, rendered in ultra-detailed 8k product shot.",biased,coca-cola_1902_1484
coca-cola,1853,"A refreshing soda can featuring frosted surface, glistening ice cubes, and crisply detailed label, captured in in a cinematic close-up scene under with cinematic reflections, rendered in ultra-detailed 8k product shot.",biased,coca-cola_1853_1485
coca-cola,1743,"A cool plastic bottle featuring crisply detailed label, condensation droplets, and bold red and white branding, captured in in a cinematic close-up scene under under soft daylight, rendered in photorealistic render.",biased,coca-cola_1743_1486
coca-cola,1983,"A iconic soda can featuring condensation droplets, realistic carbonation bubbles, and dynamic splash effects, captured in in a studio setup with ice under with studio lighting, rendered in photorealistic render.",biased,coca-cola_1983_1487
coca-cola,1281,"A iconic soda can featuring dynamic splash effects, vivid color contrast, and condensation droplets, captured in in a modern kitchen under with cinematic reflections, rendered in commercial advertisement render.",biased,coca-cola_1281_1488
coca-cola,1367,"A iconic soda can featuring crisply detailed label, realistic reflections, and perfectly shaped liquid waves, captured in on a beach table under with cinematic reflections, rendered in commercial advertisement render.",biased,coca-cola_1367_1489
coca-cola,1137,"A vibrant soda can featuring bold red and white branding, frosted surface, and perfectly shaped liquid waves, captured in in a modern kitchen under with studio lighting, rendered in photorealistic render.",biased,coca-cola_1137_1490
coca-cola,1398,"A iconic soda can featuring dynamic splash effects, realistic carbonation bubbles, and realistic reflections, captured in in a studio setup with ice under under soft daylight, rendered in ultra-detailed 8k product shot.",biased,coca-cola_1398_1491
coca-cola,1376,"A vibrant soda can featuring glistening ice cubes, bold red and white branding, and dynamic splash effects, captured in in a modern kitchen under with studio lighting, rendered in commercial advertisement render.",biased,coca-cola_1376_1492
coca-cola,1788,"A iconic soda can featuring realistic reflections, crisply detailed label, and vivid color contrast, captured in in a cinematic close-up scene under with cinematic reflections, rendered in cinematic still frame.",biased,coca-cola_1788_1493
coca-cola,1107,"A vibrant soda can featuring bold red and white branding, dynamic splash effects, and crisply detailed label, captured in in a modern kitchen under under soft daylight, rendered in cinematic still frame.",biased,coca-cola_1107_1494
coca-cola,1181,"A iconic soda can featuring frosted surface, vivid color contrast, and condensation droplets, captured in in a cinematic close-up scene under under soft daylight, rendered in photorealistic render.",biased,coca-cola_1181_1495
mercedes,1785,"A sporty coupe featuring low aggressive front end, twin-kidney front grille, and muscular wheel arches, captured in in a futuristic showroom under under soft daylight, rendered in 8k ultra-detailed shot.",biased,mercedes_1785_1496
mercedes,1091,"A aggressive coupe featuring blue and white accents, twin-kidney front grille, and sharply defined body lines, captured in in a futuristic showroom under with studio flash reflections, rendered in 8k ultra-detailed shot.",biased,mercedes_1091_1497
mercedes,1325,"A modern coupe featuring sharply defined body lines, twin-kidney front grille, and muscular wheel arches, captured in in a modern studio under with studio flash reflections, rendered in concept car render.",biased,mercedes_1325_1498
mercedes,1193,"A elegant coupe featuring performance-oriented stance, twin-kidney front grille, and sharply defined body lines, captured in in a night city scene under during golden hour, rendered in concept car render.",biased,mercedes_1193_1499
mercedes,1353,"A aggressive coupe featuring aerodynamic silhouette, high-gloss black details, and twin-kidney front grille, captured in in a futuristic showroom under during golden hour, rendered in photorealistic render.",biased,mercedes_1353_1500
mercedes,1706,"A elegant sedan featuring sharply defined body lines, performance-oriented stance, and twin-kidney front grille, captured in in a modern studio under under soft daylight, rendered in 8k ultra-detailed shot.",biased,mercedes_1706_1501
mercedes,1526,"A sporty SUV featuring aerodynamic silhouette, sport-inspired diffuser, and dynamic LED headlights, captured in on a racetrack under with studio flash reflections, rendered in photorealistic render.",biased,mercedes_1526_1502
mercedes,1485,"A luxury sedan featuring performance-oriented stance, muscular wheel arches, and low aggressive front end, captured in on a mountain road under with studio flash reflections, rendered in 8k ultra-detailed shot.",biased,mercedes_1485_1503
mercedes,1926,"A luxury coupe featuring performance-oriented stance, muscular wheel arches, and high-gloss black details, captured in on a mountain road under with studio flash reflections, rendered in photorealistic render.",biased,mercedes_1926_1504
mercedes,1697,"A aggressive sedan featuring dynamic LED headlights, blue and white accents, and sharply defined body lines, captured in in a futuristic showroom under with studio flash reflections, rendered in photorealistic render.",biased,mercedes_1697_1505
mercedes,1656,"A luxury sedan featuring blue and white accents, sport-inspired diffuser, and twin-kidney front grille, captured in in a futuristic showroom under with studio flash reflections, rendered in concept car render.",biased,mercedes_1656_1506
mercedes,1453,"A modern coupe featuring twin-kidney front grille, sport-inspired diffuser, and muscular wheel arches, captured in in a modern studio under under soft daylight, rendered in photorealistic render.",biased,mercedes_1453_1507
mercedes,1732,"A luxury SUV featuring high-gloss black details, sharply defined body lines, and low aggressive front end, captured in in a futuristic showroom under with studio flash reflections, rendered in photorealistic render.",biased,mercedes_1732_1508
mercedes,1309,"A modern coupe featuring blue and white accents, twin-kidney front grille, and high-gloss black details, captured in in a modern studio under under soft daylight, rendered in photorealistic render.",biased,mercedes_1309_1509
mercedes,1834,"A sporty SUV featuring muscular wheel arches, low aggressive front end, and sharply defined body lines, captured in in a futuristic showroom under during golden hour, rendered in photorealistic render.",biased,mercedes_1834_1510
